0.000000	21.833103	0.000000	0.000000	1.807250
0.000000	21.913631	0.000000	0.000000	1.784750
0.000000	21.888153	0.000000	0.000000	1.786000
0.000000	21.857157	0.000000	0.000000	1.788500
0.000000	21.826246	0.000000	0.000000	1.791000
0.000000	21.792347	0.000000	0.000000	1.793750
0.000000	21.761621	0.000000	0.000000	1.796250
0.000000	21.730982	0.000000	0.000000	1.798750
0.000000	21.700428	0.000000	0.000000	1.801250
0.000000	21.669958	0.000000	0.000000	1.803750
0.000000	21.639576	0.000000	0.000000	1.806250
0.000000	21.609278	0.000000	0.000000	1.808750
0.000000	21.579065	0.000000	0.000000	1.811250
0.000000	21.548937	0.000000	0.000000	1.813750
0.000000	21.518890	0.000000	0.000000	1.816250
0.000000	21.488930	0.000000	0.000000	1.818750
0.000000	21.459051	0.000000	0.000000	1.821250
0.000000	21.429256	0.000000	0.000000	1.823750
0.000000	21.399544	0.000000	0.000000	1.826250
0.000000	21.369913	0.000000	0.000000	1.828750
0.000000	21.340364	0.000000	0.000000	1.831250
0.000000	21.310898	0.000000	0.000000	1.833750
0.000000	21.281511	0.000000	0.000000	1.836250
0.000000	21.252207	0.000000	0.000000	1.838750
0.000000	21.222982	0.000000	0.000000	1.841250
0.000000	21.193838	0.000000	0.000000	1.843750
0.000000	21.164774	0.000000	0.000000	1.846250
0.000000	21.135790	0.000000	0.000000	1.848750
0.000000	21.106884	0.000000	0.000000	1.851250
0.000000	21.075178	0.000000	0.000000	1.854000
0.000000	21.046438	0.000000	0.000000	1.856500
0.000000	21.017776	0.000000	0.000000	1.859000
0.000000	20.999937	0.000000	0.000000	1.861500
0.000000	21.003609	0.000000	0.000000	1.864000
0.000000	21.007271	0.000000	0.000000	1.866500
0.000000	21.000221	0.000000	0.000000	1.869000
0.000000	21.003876	0.000000	0.000000	1.871500
0.000000	21.002186	0.000000	0.000000	1.874000
0.000000	21.000502	0.000000	0.000000	1.876500
0.000000	21.004143	0.000000	0.000000	1.879000
0.000000	21.002459	0.000000	0.000000	1.881500
0.000000	21.000780	0.000000	0.000000	1.884000
0.000000	21.004406	0.000000	0.000000	1.886500
0.000000	20.997435	0.000000	0.000000	1.889000
0.000000	21.001055	0.000000	0.000000	1.891500
0.000000	21.004667	0.000000	0.000000	1.894000
0.000000	20.997723	0.000000	0.000000	1.896500
0.000000	21.001329	0.000000	0.000000	1.899000
0.000000	21.004927	0.000000	0.000000	1.901500
0.000000	20.998009	0.000000	0.000000	1.904000
0.000000	21.001600	0.000000	0.000000	1.906500
0.000000	20.999945	0.000000	0.000000	1.909000
0.000000	20.998293	0.000000	0.000000	1.911500
0.000000	21.001871	0.000000	0.000000	1.914000
0.000000	21.000219	0.000000	0.000000	1.916500
0.000000	20.998575	0.000000	0.000000	1.919000
0.000000	21.007341	0.000000	0.000000	1.921500
0.000000	21.000494	0.000000	0.000000	1.924000
0.000000	20.998854	0.000000	0.000000	1.926500
0.000000	21.007587	0.000000	0.000000	1.929000
0.000000	21.000765	0.000000	0.000000	1.931500
0.000000	20.999132	0.000000	0.000000	1.934000
0.000000	21.002666	0.000000	0.000000	1.936500
0.000000	21.001034	0.000000	0.000000	1.939000
0.000000	21.009708	0.000000	0.000000	1.941500
0.000000	21.000193	0.000000	0.000000	1.944250
0.000000	21.003708	0.000000	0.000000	1.946750
0.000000	21.002083	0.000000	0.000000	1.949250
0.000000	21.000463	0.000000	0.000000	1.951750
0.000000	21.003963	0.000000	0.000000	1.954250
0.000000	21.002344	0.000000	0.000000	1.956750
0.000000	21.000731	0.000000	0.000000	1.959250
0.000000	21.004217	0.000000	0.000000	1.961750
0.000000	20.997513	0.000000	0.000000	1.964250
0.000000	21.000996	0.000000	0.000000	1.966750
0.000000	21.004469	0.000000	0.000000	1.969250
0.000000	20.997791	0.000000	0.000000	1.971750
0.000000	21.001261	0.000000	0.000000	1.974250
0.000000	21.004721	0.000000	0.000000	1.976750
0.000000	20.998066	0.000000	0.000000	1.979250
0.000000	21.001522	0.000000	0.000000	1.981750
0.000000	20.999928	0.000000	0.000000	1.984250
0.000000	20.998339	0.000000	0.000000	1.986750
0.000000	21.001781	0.000000	0.000000	1.989250
0.000000	21.000193	0.000000	0.000000	1.991750
0.000000	20.998610	0.000000	0.000000	1.994250
0.000000	21.007048	0.000000	0.000000	1.996750
0.000000	21.000456	0.000000	0.000000	1.999250
0.000000	20.998878	0.000000	0.000000	2.001750
0.000000	21.007284	0.000000	0.000000	2.004250
0.000000	21.000717	0.000000	0.000000	2.006750
0.000000	20.999146	0.000000	0.000000	2.009250
0.000000	21.002548	0.000000	0.000000	2.011750
0.000000	21.000977	0.000000	0.000000	2.014250
0.000000	21.009329	0.000000	0.000000	2.016750
0.000000	21.002800	0.000000	0.000000	2.019250
0.000000	21.001234	0.000000	0.000000	2.021750
0.000000	21.009554	0.000000	0.000000	2.024250
0.000000	21.003050	0.000000	0.000000	2.026750
0.000000	21.001490	0.000000	0.000000	2.029250
0.000000	21.002239	0.000000	0.000000	2.032000
0.000000	21.000685	0.000000	0.000000	2.034500
0.000000	21.004044	0.000000	0.000000	2.037000
0.000000	20.997587	0.000000	0.000000	2.039500
0.000000	21.000942	0.000000	0.000000	2.042000
0.000000	21.004288	0.000000	0.000000	2.044500
0.000000	20.997854	0.000000	0.000000	2.047000
0.000000	21.001196	0.000000	0.000000	2.049500
0.000000	21.004528	0.000000	0.000000	2.052000
0.000000	20.998119	0.000000	0.000000	2.054500
0.000000	21.001448	0.000000	0.000000	2.057000
0.000000	20.999912	0.000000	0.000000	2.059500
0.000000	20.998383	0.000000	0.000000	2.062000
0.000000	21.001698	0.000000	0.000000	2.064500
0.000000	21.000168	0.000000	0.000000	2.067000
0.000000	20.998642	0.000000	0.000000	2.069500
0.000000	21.001947	0.000000	0.000000	2.072000
0.000000	21.000422	0.000000	0.000000	2.074500
0.000000	20.998901	0.000000	0.000000	2.077000
0.000000	21.007002	0.000000	0.000000	2.079500
0.000000	21.000673	0.000000	0.000000	2.082000
0.000000	20.999159	0.000000	0.000000	2.084500
0.000000	20.999891	0.000000	0.000000	2.087250
0.000000	21.003166	0.000000	0.000000	2.089750
0.000000	21.006433	0.000000	0.000000	2.092250
0.000000	21.000145	0.000000	0.000000	2.094750
0.000000	21.003407	0.000000	0.000000	2.097250
0.000000	21.006662	0.000000	0.000000	2.099750
0.000000	21.000395	0.000000	0.000000	2.102250
0.000000	21.003645	0.000000	0.000000	2.104750
0.000000	21.002142	0.000000	0.000000	2.107250
0.000000	21.000643	0.000000	0.000000	2.109750
0.000000	21.003883	0.000000	0.000000	2.112250
0.000000	20.997656	0.000000	0.000000	2.114750
0.000000	21.000891	0.000000	0.000000	2.117250
0.000000	21.004118	0.000000	0.000000	2.119750
0.000000	20.997913	0.000000	0.000000	2.122250
0.000000	21.001137	0.000000	0.000000	2.125000
0.000000	21.001852	0.000000	0.000000	2.127500
0.000000	21.000368	0.000000	0.000000	2.130000
0.000000	20.998886	0.000000	0.000000	2.132500
0.000000	21.006777	0.000000	0.000000	2.135000
